user_id,event_time,abandond,discount
538683744,2019-12-10 9:23:45,0,0.1
528068226,2019-12-10 9:23:51,0,0.1
160341416,2019-12-10 9:25:21,0,0.1
531610661,2019-12-10 9:25:23,1,0
484683833,2019-12-10 9:25:27,0,0.25
542192736,2019-12-10 9:26:58,0,0
533267875,2019-12-10 9:27:09,1,0
564928105,2019-12-10 9:27:43,0,0.1
440904806,2019-12-10 9:29:09,1,0
584681268,2019-12-10 9:29:27,0,0
584697046,2019-12-10 9:29:55,0,0
584484928,2019-12-10 9:30:00,0,0.5
508772848,2019-12-10 9:31:23,0,0.5
562873432,2019-12-10 9:34:10,0,0.5
542507677,2019-12-10 9:36:10,0,0
417450488,2019-12-10 9:36:40,1,0.15
582811056,2019-12-10 9:36:59,1,0
584007067,2019-12-10 9:37:02,1,0.15
498124588,2019-12-10 9:37:15,0,0.5
581537125,2019-12-10 9:37:15,0,0
584697763,2019-12-10 9:38:14,0,0
105697630,2019-12-10 9:39:20,1,0.15
584703418,2019-12-10 9:39:31,0,0
582916377,2019-12-10 9:39:50,0,0
439926316,2019-12-10 9:40:03,0,0
575952838,2019-12-10 9:40:13,0,0
584698731,2019-12-10 9:40:19,0,0
584689458,2019-12-10 9:40:23,0,0
566113229,2019-12-10 9:40:39,0,0
584685985,2019-12-10 9:41:51,0,0
584645212,2019-12-10 9:42:19,0,0
584697301,2019-12-10 9:42:31,1,0
557962912,2019-12-10 9:43:39,0,0
493579663,2019-12-10 9:44:37,0,0
584694730,2019-12-10 9:45:02,0,0
423837322,2019-12-10 9:46:19,0,0
584687801,2019-12-10 9:46:48,0,0.1
584689220,2019-12-10 9:46:52,0,0.1
505786398,2019-12-10 9:46:56,0,0
582782645,2019-12-10 9:47:31,1,0
573440658,2019-12-10 9:48:57,0,0
572304232,2019-12-10 9:49:17,1,0
584698382,2019-12-10 9:49:36,0,0
584348061,2019-12-10 9:51:17,0,0
470741098,2019-12-10 9:51:29,0,0
584465564,2019-12-10 9:51:37,0,0
528806724,2019-12-10 9:52:15,0,0
449277841,2019-12-10 9:53:16,1,0
431923406,2019-12-10 9:53:30,0,0
584303728,2019-12-10 9:56:13,0,0
584707127,2019-12-10 9:56:19,0,0
584700397,2019-12-10 9:57:13,0,0
584695880,2019-12-10 9:57:33,0,0
583105690,2019-12-10 9:59:54,0,0.5
580685006,2019-12-10 9:59:55,0,0.15
584689458,2019-12-10 10:00:28,0,0.15
584467223,2019-12-10 10:00:38,1,0.15
492834212,2019-12-10 10:02:05,0,0
584523860,2019-12-10 10:02:54,0,0
582857333,2019-12-10 10:03:50,1,0
584714127,2019-12-10 10:04:54,0,0
584680776,2019-12-10 10:05:29,0,0
578480642,2019-12-10 10:05:56,1,0.1
417869508,2019-12-10 10:05:59,0,0
551024895,2019-12-10 10:06:36,0,0
575938816,2019-12-10 10:07:07,0,0
584196087,2019-12-10 10:07:21,1,0
389684586,2019-12-10 10:07:28,0,0
584618614,2019-12-10 10:07:51,1,0
420122060,2019-12-10 10:08:04,0,0
546488023,2019-12-10 10:08:11,0,0
468468340,2019-12-10 10:08:47,0,0.15
584713765,2019-12-10 10:13:39,0,0
584408206,2019-12-10 10:14:09,0,0
584687610,2019-12-10 10:14:09,0,0
462435219,2019-12-10 10:17:01,1,0
549366641,2019-12-10 10:18:04,1,0
584723455,2019-12-10 10:19:29,1,0
549481754,2019-12-10 10:21:23,0,0
531020322,2019-12-10 10:21:58,0,0.1
410715217,2019-12-10 10:22:55,0,0
584450877,2019-12-10 10:23:23,0,0.1
584721055,2019-12-10 10:23:28,0,0.25
442882436,2019-12-10 10:23:48,0,0
584673148,2019-12-10 10:24:23,0,0.25
453758644,2019-12-10 10:24:23,0,0
477616131,2019-12-10 10:25:28,1,0
492213145,2019-12-10 10:25:49,0,0.15
385779393,2019-12-10 10:26:00,1,0
158089303,2019-12-10 10:27:11,0,0
319660557,2019-12-10 10:27:34,0,0
578949042,2019-12-10 10:28:16,0,0
318748588,2019-12-10 10:28:38,0,0
496510347,2019-12-10 10:32:10,1,0
347774461,2019-12-10 10:35:38,0,0
567164574,2019-12-10 10:37:11,0,0
502405291,2019-12-10 10:39:53,1,0
582786526,2019-12-10 10:40:08,0,0
567805871,2019-12-10 10:40:55,0,0
561455488,2019-12-10 10:46:41,0,0
584734855,2019-12-10 10:47:10,0,0.1
584636006,2019-12-10 10:47:11,1,0
568954756,2019-12-10 10:47:32,1,0
576361984,2019-12-10 10:48:07,0,0.25
584660353,2019-12-10 10:48:14,0,0.1
470593976,2019-12-10 10:48:31,0,0
456454558,2019-12-10 10:48:53,1,0
584720314,2019-12-10 10:49:04,1,0
420122060,2019-12-10 10:49:50,0,0
291762105,2019-12-10 10:50:00,0,0.25
397794622,2019-12-10 10:50:31,0,0
584735547,2019-12-10 10:50:43,0,0
565647239,2019-12-10 10:51:36,0,0
464510340,2019-12-10 10:52:46,0,0.25
556853627,2019-12-10 10:54:40,0,0
265922658,2019-12-10 10:54:55,0,0
515696385,2019-12-10 10:55:10,0,0
583456560,2019-12-10 10:55:17,0,0
471197852,2019-12-10 10:55:51,0,0
574867853,2019-12-10 10:56:41,0,0
551761377,2019-12-10 10:57:14,0,0
394053378,2019-12-10 10:57:51,0,0
584730187,2019-12-10 10:59:01,0,0
571725038,2019-12-10 10:59:33,0,0
584631401,2019-12-10 11:00:32,0,0
358436874,2019-12-10 11:00:49,0,0
534924302,2019-12-10 11:01:12,0,0.5
558373172,2019-12-10 11:01:34,0,0.5
584694730,2019-12-10 11:02:19,0,0
563208772,2019-12-10 11:02:35,0,0
563544842,2019-12-10 11:04:50,0,0
584628489,2019-12-10 11:05:03,0,0.15
316329854,2019-12-10 11:05:32,0,0
236015351,2019-12-10 11:06:02,0,0.15
520828941,2019-12-10 11:06:25,0,0
573512929,2019-12-10 11:08:30,0,0
480453068,2019-12-10 11:08:49,1,0
541408630,2019-12-10 11:08:50,0,0
530228516,2019-12-10 11:09:01,0,0.1
584734265,2019-12-10 11:09:17,0,0.15
584688934,2019-12-10 11:09:23,0,0.25
246418939,2019-12-10 11:11:45,0,0.1
546121279,2019-12-10 11:12:40,0,0
517369444,2019-12-10 11:16:09,0,0
507119171,2019-12-10 11:16:10,0,0
534333234,2019-12-10 11:16:48,0,0.5
550179825,2019-12-10 11:16:48,0,0.25
523259968,2019-12-10 11:20:11,0,0.5
555917770,2019-12-10 11:20:46,0,0
483190728,2019-12-10 11:21:16,0,0.15
584658164,2019-12-10 11:21:54,0,0
584730173,2019-12-10 11:22:36,0,0.1
384539214,2019-12-10 11:22:51,0,0.25
578915216,2019-12-10 11:23:59,0,0.25
468969876,2019-12-10 11:24:42,0,0
582794124,2019-12-10 11:25:49,0,0
251288944,2019-12-10 11:26:08,0,0
564323739,2019-12-10 11:26:32,1,0
583275342,2019-12-10 11:26:39,0,0
235663559,2019-12-10 11:27:10,0,0
512836815,2019-12-10 11:27:35,1,0
582432325,2019-12-10 11:27:44,1,0.1
269717948,2019-12-10 11:28:00,0,0
553748171,2019-12-10 11:31:30,0,0
584734625,2019-12-10 11:32:10,0,0
551065727,2019-12-10 11:32:58,0,0
540416758,2019-12-10 11:34:10,1,0
520146594,2019-12-10 11:34:15,1,0
417639789,2019-12-10 11:34:32,0,0
418629545,2019-12-10 11:35:32,0,0
584162561,2019-12-10 11:36:42,0,0
584741920,2019-12-10 11:37:26,0,0
548256318,2019-12-10 11:39:19,0,0
531900924,2019-12-10 11:39:54,0,0
544174542,2019-12-10 11:40:05,1,0
576126525,2019-12-10 11:40:46,0,0.15
584747065,2019-12-10 11:44:19,0,0
477283925,2019-12-10 11:44:29,0,0
581398578,2019-12-10 11:44:40,0,0
566104098,2019-12-10 11:44:54,1,0
531900924,2019-12-10 11:45:09,0,0
478779823,2019-12-10 11:45:36,0,0
550912768,2019-12-10 11:49:05,0,0
430940825,2019-12-10 11:49:18,0,0
584747407,2019-12-10 11:51:28,0,0.1
315902635,2019-12-10 11:52:48,0,0
566697209,2019-12-10 11:52:53,0,0
137385912,2019-12-10 11:53:50,0,0
444371292,2019-12-10 11:55:32,0,0
466364373,2019-12-10 11:56:20,0,0
552224944,2019-12-10 11:56:56,0,0.25
531597739,2019-12-10 11:58:04,0,0
440602147,2019-12-10 11:58:58,0,0
500549430,2019-12-10 11:59:08,0,0.15
581784034,2019-12-10 11:59:09,0,0.25
584385656,2019-12-10 12:00:44,0,0.15
584758775,2019-12-10 12:01:35,0,0
584391593,2019-12-10 12:04:35,0,0
572982568,2019-12-10 12:04:42,0,0
556488343,2019-12-10 12:05:46,0,0
519996435,2019-12-10 12:06:00,0,0.25
534598062,2019-12-10 12:06:10,0,0.5
310579523,2019-12-10 12:06:58,0,0
584748526,2019-12-10 12:09:36,0,0
580130406,2019-12-10 12:09:40,0,0
528908277,2019-12-10 12:09:43,0,0
480756632,2019-12-10 12:10:45,0,0.25
385112504,2019-12-10 12:10:47,1,0
543643501,2019-12-10 12:12:10,0,0
547250196,2019-12-10 12:12:21,0,0
570318331,2019-12-10 12:15:14,0,0.5
488034363,2019-12-10 12:15:41,0,0
576216772,2019-12-10 12:18:04,0,0
86556143,2019-12-10 12:21:59,0,0
581948085,2019-12-10 12:26:53,0,0
565751231,2019-12-10 12:26:54,0,0
584770683,2019-12-10 12:28:56,1,0.15
576395115,2019-12-10 12:29:09,0,0.15
471197852,2019-12-10 12:29:34,0,0.25
542947353,2019-12-10 12:29:49,0,0
584684582,2019-12-10 12:30:22,0,0
436849235,2019-12-10 12:30:44,1,0.5
556730379,2019-12-10 12:32:17,1,0
570063718,2019-12-10 12:33:22,0,0
522171771,2019-12-10 12:33:29,1,0.15
467739637,2019-12-10 12:33:47,0,0
578145497,2019-12-10 12:34:45,1,0
584765593,2019-12-10 12:35:02,1,0
559199099,2019-12-10 12:35:23,1,0
544205370,2019-12-10 12:35:40,0,0
584757749,2019-12-10 12:36:31,0,0.15
550850595,2019-12-10 12:36:40,0,0
411516744,2019-12-10 12:36:56,0,0
584620220,2019-12-10 12:37:20,0,0
583840875,2019-12-10 12:37:43,1,0
520744398,2019-12-10 12:38:19,0,0.25
563653664,2019-12-10 12:40:06,1,0.1
464519324,2019-12-10 12:41:42,0,0
584786400,2019-12-10 12:41:50,0,0.1
524594623,2019-12-10 12:41:59,0,0
579257150,2019-12-10 12:42:38,0,0
584573579,2019-12-10 12:42:50,0,0
584759908,2019-12-10 12:43:59,0,0
584690087,2019-12-10 12:44:37,1,0.5
415186518,2019-12-10 12:46:39,0,0
410439001,2019-12-10 12:47:31,0,0.1
584790390,2019-12-10 12:47:32,1,0
490189038,2019-12-10 12:48:27,0,0
573533749,2019-12-10 12:48:49,0,0.25
379878496,2019-12-10 12:49:28,0,0
584000359,2019-12-10 12:52:40,0,0.1
514788570,2019-12-10 12:53:54,0,0
570715680,2019-12-10 12:54:24,0,0
584738021,2019-12-10 12:54:37,0,0
394448812,2019-12-10 12:54:39,0,0
571290860,2019-12-10 12:54:49,0,0
582400789,2019-12-10 12:56:01,0,0
567822122,2019-12-10 12:56:55,0,0
382737391,2019-12-10 12:57:08,0,0.15
378821352,2019-12-10 12:57:54,1,0.15
537349586,2019-12-10 12:58:25,0,0.1
564027486,2019-12-10 12:58:31,1,0
453148546,2019-12-10 12:58:36,0,0
364535091,2019-12-10 13:00:16,0,0
486738883,2019-12-10 13:00:47,0,0
565339734,2019-12-10 13:05:44,0,0
584791439,2019-12-10 13:05:49,0,0.1
555527414,2019-12-10 13:06:12,0,0
279901027,2019-12-10 13:06:50,1,0.1
450035887,2019-12-10 13:10:06,1,0
584788663,2019-12-10 13:11:34,1,0
531282718,2019-12-10 13:11:37,0,0.5
583860207,2019-12-10 13:12:03,0,0.1
318288619,2019-12-10 13:12:40,0,0
584795506,2019-12-10 13:12:42,0,0
499981664,2019-12-10 13:15:19,0,0
527362057,2019-12-10 13:15:34,0,0.15
150318419,2019-12-10 13:17:31,0,0
549211366,2019-12-10 13:17:34,0,0.15
542369188,2019-12-10 13:17:52,0,0.25
537198069,2019-12-10 13:18:21,0,0
469806780,2019-12-10 13:20:50,0,0
584786073,2019-12-10 13:21:03,1,0
528746363,2019-12-10 13:22:05,0,0
581428102,2019-12-10 13:24:57,0,0
356355333,2019-12-10 13:25:59,0,0.1
454327336,2019-12-10 13:26:39,0,0
571146480,2019-12-10 13:26:49,1,0.15
459506278,2019-12-10 13:29:47,0,0.1
578159204,2019-12-10 13:29:55,0,0.1
584658472,2019-12-10 13:30:00,0,0
538694383,2019-12-10 13:30:20,0,0
500854522,2019-12-10 13:31:34,0,0
479493358,2019-12-10 13:32:20,1,0
567164789,2019-12-10 13:33:03,0,0
575854562,2019-12-10 13:33:05,0,0
549860403,2019-12-10 13:33:40,0,0.15
227880547,2019-12-10 13:33:49,0,0.15
273348476,2019-12-10 13:35:27,0,0
490815849,2019-12-10 13:35:31,0,0.5
584805898,2019-12-10 13:35:47,0,0
470632029,2019-12-10 13:36:34,0,0.1
556038702,2019-12-10 13:39:42,0,0
566418129,2019-12-10 13:40:40,0,0.15
231684246,2019-12-10 13:41:21,0,0
430326290,2019-12-10 13:41:24,0,0.1
584801393,2019-12-10 13:41:44,0,0.5
559779873,2019-12-10 13:41:50,1,0
221677399,2019-12-10 13:42:05,0,0
568097553,2019-12-10 13:42:24,0,0
584797592,2019-12-10 13:42:39,0,0
557430698,2019-12-10 13:42:48,0,0
543484525,2019-12-10 13:43:06,0,0.15
578980579,2019-12-10 13:43:25,0,0
326814006,2019-12-10 13:43:28,0,0
351602309,2019-12-10 13:43:43,0,0
475019192,2019-12-10 13:43:55,0,0
524439526,2019-12-10 13:45:02,0,0
545453010,2019-12-10 13:45:25,0,0
572367430,2019-12-10 13:46:11,1,0.15
575420696,2019-12-10 13:46:12,0,0
531969125,2019-12-10 13:49:27,0,0
565998395,2019-12-10 13:50:23,0,0
541816592,2019-12-10 13:50:55,1,0
582622012,2019-12-10 13:51:39,0,0
570897828,2019-12-10 13:52:39,1,0
582784231,2019-12-10 13:54:15,1,0.25
484420537,2019-12-10 13:54:44,0,0
572308580,2019-12-10 13:55:05,1,0
580388117,2019-12-10 13:56:00,0,0
334350365,2019-12-10 13:58:33,0,0
584786073,2019-12-10 13:59:37,0,0
584823652,2019-12-10 14:01:14,1,0
572456152,2019-12-10 14:03:50,0,0
584664155,2019-12-10 14:04:03,0,0
584808084,2019-12-10 14:05:26,1,0.15
542394173,2019-12-10 14:05:51,0,0.15
376872132,2019-12-10 14:06:37,1,0
494459086,2019-12-10 14:10:10,0,0.1
564653491,2019-12-10 14:11:05,0,0
584570411,2019-12-10 14:12:51,0,0.15
584829570,2019-12-10 14:12:59,0,0
515944321,2019-12-10 14:13:24,0,0
150318419,2019-12-10 14:14:20,0,0
577587940,2019-12-10 14:14:31,0,0.5
456919113,2019-12-10 14:15:23,0,0
230818889,2019-12-10 14:16:42,0,0
584791249,2019-12-10 14:19:26,0,0
546488023,2019-12-10 14:20:09,1,0
438317592,2019-12-10 14:20:58,0,0
584778154,2019-12-10 14:23:42,0,0
566342343,2019-12-10 14:24:17,0,0.15
546481811,2019-12-10 14:24:28,1,0.1
521886459,2019-12-10 14:25:00,0,0
567864291,2019-12-10 14:25:38,0,0
478803671,2019-12-10 14:27:02,0,0
473931466,2019-12-10 14:28:15,0,0
507108296,2019-12-10 14:30:45,0,0
462890104,2019-12-10 14:33:55,0,0
527352521,2019-12-10 14:35:28,0,0
557302263,2019-12-10 14:36:50,0,0.15
530975936,2019-12-10 14:37:40,0,0.15
559938756,2019-12-10 14:37:43,0,0
575342743,2019-12-10 14:41:56,0,0
571008803,2019-12-10 14:45:03,1,0.1
584843895,2019-12-10 14:49:07,0,0
427586888,2019-12-10 14:50:34,0,0
439999907,2019-12-10 14:51:50,0,0.15
546611197,2019-12-10 14:52:45,0,0.5
440702228,2019-12-10 14:53:42,0,0
568342131,2019-12-10 14:56:01,0,0
489506527,2019-12-10 14:56:27,0,0
564027661,2019-12-10 14:56:49,0,0.1
584636070,2019-12-10 14:56:51,0,0
541076450,2019-12-10 14:57:21,1,0.25
431226871,2019-12-10 14:58:36,0,0
584832745,2019-12-10 14:59:52,0,0
584843359,2019-12-10 15:00:39,0,0.15
555608405,2019-12-10 15:01:13,0,0
551743057,2019-12-10 15:01:21,1,0
584023663,2019-12-10 15:02:32,0,0
505437020,2019-12-10 15:03:42,0,0
584834945,2019-12-10 15:04:22,0,0.5
429134388,2019-12-10 15:04:45,0,0
570263677,2019-12-10 15:06:57,0,0.5
550488740,2019-12-10 15:07:07,0,0
478554505,2019-12-10 15:07:43,0,0.1
379509064,2019-12-10 15:09:20,0,0
567864263,2019-12-10 15:09:21,1,0
509620254,2019-12-10 15:12:43,1,0
450517015,2019-12-10 15:14:26,0,0
579752970,2019-12-10 15:14:59,0,0
534430392,2019-12-10 15:16:07,0,0
425492111,2019-12-10 15:16:52,1,0
352932756,2019-12-10 15:21:31,0,0.1
498915801,2019-12-10 15:27:05,1,0.5
584863466,2019-12-10 15:29:12,0,0
549464624,2019-12-10 15:29:55,0,0.1
539945142,2019-12-10 15:31:20,0,0
576605406,2019-12-10 15:33:33,0,0
407389821,2019-12-10 15:34:41,0,0.15
506210764,2019-12-10 15:36:07,0,0
584849778,2019-12-10 15:36:13,0,0.15
584868311,2019-12-10 15:36:25,1,0
421147312,2019-12-10 15:37:17,0,0
442150560,2019-12-10 15:38:05,1,0
584789277,2019-12-10 15:39:59,0,0
584528452,2019-12-10 15:40:04,0,0
490243560,2019-12-10 15:40:50,0,0.5
461895622,2019-12-10 15:40:51,1,0.5
319158071,2019-12-10 15:41:37,0,0
429084578,2019-12-10 15:44:25,1,0
557768171,2019-12-10 15:45:39,0,0
234531201,2019-12-10 15:45:50,0,0
558839602,2019-12-10 15:51:22,0,0.1
584828918,2019-12-10 15:51:48,0,0
397088448,2019-12-10 15:55:40,0,0
409151270,2019-12-10 15:56:33,0,0
476046765,2019-12-10 15:59:08,0,0
584869532,2019-12-10 16:01:21,0,0.25
570591151,2019-12-10 16:01:49,0,0
551418173,2019-12-10 16:02:24,1,0
561572138,2019-12-10 16:04:01,1,0
516793699,2019-12-10 16:04:24,0,0
534088150,2019-12-10 16:06:50,0,0
348702026,2019-12-10 16:07:13,0,0
568373880,2019-12-10 16:09:33,1,0
560802578,2019-12-10 16:11:07,0,0
572132213,2019-12-10 16:13:25,0,0.15
499184241,2019-12-10 16:15:41,0,0
461157012,2019-12-10 16:16:01,0,0.15
540326130,2019-12-10 16:19:02,0,0
546161554,2019-12-10 16:22:20,0,0
541649905,2019-12-10 16:23:16,0,0
504586971,2019-12-10 16:23:39,0,0
558806956,2019-12-10 16:24:37,0,0
534924302,2019-12-10 16:25:15,0,0.5
574047672,2019-12-10 16:25:51,0,0
544719622,2019-12-10 16:26:39,0,0
421874331,2019-12-10 16:27:41,0,0
567032379,2019-12-10 16:27:44,1,0
475041068,2019-12-10 16:31:32,0,0
397875222,2019-12-10 16:33:15,0,0
426513320,2019-12-10 16:34:45,0,0
494569755,2019-12-10 16:35:33,0,0
583003624,2019-12-10 16:35:50,0,0
446084186,2019-12-10 16:36:13,1,0.1
584122216,2019-12-10 16:37:33,0,0.15
576482763,2019-12-10 16:39:17,0,0.15
576852533,2019-12-10 16:39:26,1,0
423182347,2019-12-10 16:41:25,0,0
255117243,2019-12-10 16:41:45,0,0
413552169,2019-12-10 16:41:48,1,0
316528055,2019-12-10 16:41:54,1,0.5
255117243,2019-12-10 16:45:28,0,0.15
549907274,2019-12-10 16:46:49,0,0
508298753,2019-12-10 16:48:16,0,0.25
393103089,2019-12-10 16:48:31,1,0.15
584374496,2019-12-10 16:49:07,1,0
313585738,2019-12-10 16:49:20,0,0
517328304,2019-12-10 16:51:10,0,0
557642747,2019-12-10 16:52:55,0,0
488326644,2019-12-10 16:53:34,0,0
584897467,2019-12-10 16:53:45,0,0
565156776,2019-12-10 16:54:39,0,0
584152407,2019-12-10 16:55:12,0,0
246531013,2019-12-10 16:56:41,1,0
501456775,2019-12-10 16:56:43,0,0
401148329,2019-12-10 16:57:49,0,0.5
584882711,2019-12-10 16:58:28,0,0.5
549521260,2019-12-10 16:58:34,0,0
514369754,2019-12-10 17:00:49,0,0
584863458,2019-12-10 17:02:04,0,0
569782083,2019-12-10 17:03:10,1,0.25
584885452,2019-12-10 17:03:27,0,0
584883486,2019-12-10 17:04:29,0,0
539584351,2019-12-10 17:04:48,0,0
568821415,2019-12-10 17:07:02,0,0.1
584887352,2019-12-10 17:09:08,0,0.15
476046765,2019-12-10 17:11:39,0,0.1
584911742,2019-12-10 17:14:03,0,0
584441853,2019-12-10 17:15:22,0,0
461466205,2019-12-10 17:17:36,0,0
584917849,2019-12-10 17:20:34,0,0.25
555149299,2019-12-10 17:21:06,0,0
453552600,2019-12-10 17:24:19,1,0.5
582012068,2019-12-10 17:24:33,0,0
583051508,2019-12-10 17:25:20,0,0
565155916,2019-12-10 17:25:35,0,0
433645364,2019-12-10 17:25:45,0,0
584845728,2019-12-10 17:29:40,0,0.1
490631259,2019-12-10 17:30:30,0,0
584922755,2019-12-10 17:30:40,0,0.15
509820997,2019-12-10 17:31:10,0,0
556730379,2019-12-10 17:32:29,0,0.15
481287126,2019-12-10 17:33:38,1,0
447555145,2019-12-10 17:36:33,0,0
331891057,2019-12-10 17:37:23,0,0
548176972,2019-12-10 17:37:27,0,0
573428601,2019-12-10 17:38:14,0,0
582530115,2019-12-10 17:38:22,0,0
508298753,2019-12-10 17:38:37,0,0
584642416,2019-12-10 17:38:57,0,0.25
399502729,2019-12-10 17:40:34,1,0
584317001,2019-12-10 17:41:47,0,0
440979904,2019-12-10 17:42:12,0,0.25
584197598,2019-12-10 17:43:14,0,0.15
584917704,2019-12-10 17:43:50,0,0
540073475,2019-12-10 17:44:26,0,0.15
467869098,2019-12-10 17:44:47,0,0
513212666,2019-12-10 17:45:40,0,0.1
584928017,2019-12-10 17:46:21,0,0.5
294120328,2019-12-10 17:47:36,0,0
554970809,2019-12-10 17:47:52,0,0
353359284,2019-12-10 17:48:42,0,0
422185856,2019-12-10 17:48:57,0,0
513212666,2019-12-10 17:49:09,1,0
418749070,2019-12-10 17:50:24,0,0
584892540,2019-12-10 17:50:30,0,0.25
462291313,2019-12-10 17:51:26,0,0
537436709,2019-12-10 17:51:35,0,0
439056076,2019-12-10 17:55:17,0,0
584929417,2019-12-10 17:56:04,0,0.1
444617729,2019-12-10 17:56:08,1,0
584846684,2019-12-10 17:58:28,0,0.5
423381535,2019-12-10 18:00:59,0,0
582157193,2019-12-10 18:01:36,0,0
502683242,2019-12-10 18:03:57,1,0.1
582530115,2019-12-10 18:04:38,1,0
583067473,2019-12-10 18:04:51,0,0
439319569,2019-12-10 18:10:41,0,0.25
555054109,2019-12-10 18:11:40,1,0
584790850,2019-12-10 18:15:32,0,0
475595052,2019-12-10 18:17:35,0,0
542060523,2019-12-10 18:17:56,0,0
462187283,2019-12-10 18:18:38,0,0
520379618,2019-12-10 18:18:48,1,0
581042942,2019-12-10 18:19:00,0,0
436705320,2019-12-10 18:20:26,0,0.15
547224672,2019-12-10 18:21:14,0,0
277807117,2019-12-10 18:22:18,1,0
508486640,2019-12-10 18:22:25,0,0.25
504929807,2019-12-10 18:22:53,1,0.15
442380727,2019-12-10 18:25:19,0,0
540497062,2019-12-10 18:25:51,0,0.25
542394647,2019-12-10 18:28:26,1,0
577230055,2019-12-10 18:28:57,0,0.1
514566918,2019-12-10 18:31:21,0,0
584924887,2019-12-10 18:31:35,0,0.25
433826746,2019-12-10 18:31:47,0,0.1
584946841,2019-12-10 18:32:38,0,0.15
528893176,2019-12-10 18:32:51,0,0
555056152,2019-12-10 18:33:02,0,0.15
450110476,2019-12-10 18:33:15,0,0
581035667,2019-12-10 18:35:48,0,0.5
584939291,2019-12-10 18:36:28,0,0
551239387,2019-12-10 18:36:56,1,0.1
527744683,2019-12-10 18:44:20,0,0.15
350575884,2019-12-10 18:44:44,0,0
567189909,2019-12-10 18:45:27,0,0.1
553568243,2019-12-10 18:47:19,0,0
522635221,2019-12-10 18:47:48,0,0
520270549,2019-12-10 18:48:44,0,0
496963094,2019-12-10 18:49:02,0,0
437984282,2019-12-10 18:49:51,0,0.15
380457611,2019-12-10 18:50:10,1,0
440113273,2019-12-10 18:52:47,0,0.1
534198563,2019-12-10 18:54:18,1,0
584961098,2019-12-10 18:56:45,0,0.25
491857414,2019-12-10 18:56:47,0,0.1
483686654,2019-12-10 18:57:45,0,0
455437152,2019-12-10 18:58:27,0,0
478707046,2019-12-10 18:59:16,1,0
514191907,2019-12-10 19:00:06,0,0
577628422,2019-12-10 19:00:37,0,0
565152117,2019-12-10 19:01:14,1,0
584958429,2019-12-10 19:01:31,1,0
584795380,2019-12-10 19:02:17,1,0.5
568073593,2019-12-10 19:02:18,0,0.1
538260560,2019-12-10 19:02:31,1,0
584115286,2019-12-10 19:03:20,1,0
563009520,2019-12-10 19:05:50,0,0.1
442165865,2019-12-10 19:06:01,1,0
470627673,2019-12-10 19:06:10,1,0
584821577,2019-12-10 19:06:34,0,0
528902539,2019-12-10 19:09:34,1,0
584962464,2019-12-10 19:10:52,0,0
582915343,2019-12-10 19:11:18,0,0
116049280,2019-12-10 19:11:48,0,0.15
526412989,2019-12-10 19:12:19,1,0
500235203,2019-12-10 19:13:02,1,0
391737693,2019-12-10 19:13:18,0,0
433760581,2019-12-10 19:14:27,0,0
510190982,2019-12-10 19:17:45,0,0
401486729,2019-12-10 19:19:03,0,0.15
580247643,2019-12-10 19:19:10,1,0
381345946,2019-12-10 19:19:22,0,0
567343031,2019-12-10 19:19:22,0,0.1
522425069,2019-12-10 19:19:41,1,0
268060097,2019-12-10 19:20:21,0,0
546666631,2019-12-10 19:21:55,0,0
532830579,2019-12-10 19:24:33,0,0
541916554,2019-12-10 19:24:40,1,0.1
400316237,2019-12-10 19:25:06,0,0.25
583095959,2019-12-10 19:26:16,0,0
546151166,2019-12-10 19:27:35,0,0
584227628,2019-12-10 19:27:57,1,0.1
584979968,2019-12-10 19:29:58,0,0.15
347189676,2019-12-10 19:30:08,1,0
584947428,2019-12-10 19:30:25,0,0
557646933,2019-12-10 19:30:27,0,0.25
584974549,2019-12-10 19:32:00,0,0
544665685,2019-12-10 19:32:09,0,0
584528123,2019-12-10 19:32:27,0,0
451174114,2019-12-10 19:32:52,0,0
463257304,2019-12-10 19:34:47,1,0
493756188,2019-12-10 19:37:04,0,0
386491215,2019-12-10 19:37:48,0,0
502222912,2019-12-10 19:40:19,0,0
584162791,2019-12-10 19:41:03,0,0.15
584974867,2019-12-10 19:42:24,0,0.25
584959418,2019-12-10 19:42:28,0,0
501473859,2019-12-10 19:44:19,1,0
485458224,2019-12-10 19:44:27,0,0
568116374,2019-12-10 19:45:10,0,0
578887075,2019-12-10 19:45:55,0,0
576168608,2019-12-10 19:46:22,1,0.15
584468398,2019-12-10 19:46:50,0,0
546300400,2019-12-10 19:47:38,1,0
549842627,2019-12-10 19:47:38,0,0
433677489,2019-12-10 19:47:39,0,0
557741788,2019-12-10 19:48:07,0,0
584326369,2019-12-10 19:50:51,0,0
553461428,2019-12-10 19:51:03,1,0
521246828,2019-12-10 19:51:18,0,0
584966061,2019-12-10 19:51:34,0,0
480309141,2019-12-10 19:52:04,0,0.5
498771051,2019-12-10 19:52:37,0,0
465438808,2019-12-10 19:54:05,0,0
549842627,2019-12-10 19:54:15,0,0.1
584948464,2019-12-10 19:54:42,0,0
492813098,2019-12-10 19:55:10,1,0.25
576052243,2019-12-10 19:55:46,0,0
556339938,2019-12-10 19:56:47,1,0.25
584662628,2019-12-10 19:56:51,0,0.1
584986163,2019-12-10 19:58:09,0,0
583847674,2019-12-10 19:58:52,0,0
440823844,2019-12-10 19:58:57,0,0
