id,basket_id,product_id
5152,18689,5888099
5153,18690,5698418
5154,18691,5732035
5155,18692,24338
5156,18693,24371
5157,18694,82956
5158,18695,5777220
5159,18696,5809219
5160,18697,5809277
5161,18698,5809341
5162,18699,5851096
5163,18700,5870826
5164,18701,5877100
5165,18702,5793121
5166,18703,5906758
5167,18704,5868400
5168,18705,5714045
5169,18706,5733062
5170,18707,5703199
5171,18708,5590906
5172,18711,5694178
5173,18712,5686809
5174,18713,5686810
5175,18714,5904525
5176,18715,5904545
5177,18716,5904550
5178,18717,5910238
5179,18718,5859449
5180,18719,5610208
5181,18720,5811792
5182,18721,5812794
5183,18722,5812796
5184,18723,72421
5185,18724,26750
5186,18725,26757
5187,18726,5778109
5188,18727,5778110
5189,18728,5877189
5190,18729,5739118
5191,18730,5862228
5192,18732,5862229
5193,18733,5745720
5194,18734,5814713
5195,18735,5814716
5196,18736,5557818
5197,18737,5733086
5198,18738,5773360
5199,18739,5657921
5200,18741,5702397
5201,18742,5859299
5202,18743,5882352
5203,18744,5882354
5204,18745,5853555
5205,18746,5809796
5206,18747,5809798
5207,18748,5809805
5208,18749,5835170
5209,18750,5869577
5210,18751,5815105
5211,18752,5783560
5212,18753,5783944
5213,18754,5784587
5214,18755,5785465
5215,18756,5785467
5216,18757,5787195
5217,18759,5772451
5218,18760,5809164
5219,18761,5849945
5220,18764,5820599
5221,18765,5820603
5222,18766,5770288
5223,18767,5810671
5224,18768,5774345
5225,18769,5884459
5226,18770,5885060
5227,18771,5885172
5228,18772,5627744
5229,18773,5736078
5230,18774,5807840
5231,18775,5842741
5232,18776,5858957
5233,18777,5876207
5234,18778,5859376
5235,18779,5890864
5236,18780,5782443
5237,18781,5863842
5238,18782,5829159
5239,18785,5858326
5240,18786,5863284
5241,18787,5759182
5242,18788,5775176
5243,18789,20829
5244,18790,5625259
5245,18791,5801137
5246,18792,5829062
5247,18794,5865530
5248,18796,5809269
5249,18797,5814530
5250,18798,5835905
5251,18799,5851311
5252,18801,5902689
5253,18802,5902690
5254,18803,5848385
5255,18804,5774943
5256,18805,5807806
5257,18806,5819253
5258,18807,5835709
5259,18808,5856755
5260,18810,5842619
5261,18811,38661
5262,18812,5848383
5263,18813,5659921
5264,18814,5660089
5265,18815,5660159
5266,18816,5662283
5267,18817,5664269
5268,18819,5878917
5269,18820,5700024
5270,18821,5696183
5271,18822,5861606
5272,18823,5885421
5273,18824,5708153
5274,18825,5826685
5275,18827,6232
5276,18828,5166
5277,18829,5811435
5278,18830,5883631
5279,18831,5883632
5280,18833,5883633
5281,18834,5883634
5282,18835,5883635
5283,18836,5847873
5284,18837,5830637
5285,18838,5857939
5286,18839,5891376
5287,18840,5700044
5288,18841,5765144
5289,18842,5855511
5290,18843,5686806
5291,18844,5759363
5292,18845,5842374
5293,18846,5848485
5294,18847,5869133
5295,18848,5770012
5296,18849,5712806
5297,18850,5885415
5298,18852,5610080
5299,18853,5798780
5300,18854,5809256
5301,18855,5828283
5302,18858,5812928
5303,18859,5848905
5304,18860,5801129
5305,18861,5745822
5306,18862,5855513
5307,18863,5857339
5308,18865,5870215
5309,18866,5902980
5310,18867,5857857
5311,18868,5830502
5312,18869,5830524
5313,18870,5882560
5314,18871,5685608
5315,18872,5526086
5316,18873,5839088
5317,18875,5870081
5318,18877,5886430
5319,18879,5706305
5320,18880,5859453
5321,18881,5787551
5322,18882,5654960
5323,18883,5780701
5324,18884,5832487
5325,18885,5861815
5326,18886,5897982
5327,18889,5846440
5328,18890,5869565
5329,18892,5724572
5330,18893,5724610
5331,18894,5724658
5332,18897,5812226
5333,18898,5839155
5334,18899,5842709
5335,18901,5714051
5336,18902,5706762
5337,18903,5706421
5338,18904,5706309
5339,18905,5706136
5340,18906,5706778
5341,18907,5650430
5342,18909,5900356
5343,18911,5685355
5344,18912,5752747
5345,18913,5752749
5346,18914,5892330
5347,18915,82960
5348,18917,5724290
5349,18918,5724670
5350,18919,5812231
5351,18920,5884357
5352,18921,5876856
5353,18922,5809160
5354,18923,5810717
5355,18926,24388
5356,18927,5792570
5357,18928,5738761
5358,18930,5866044
5359,18931,5689321
5360,18932,5689322
5361,18934,5691772
5362,18936,5835155
5363,18937,38747
5364,18938,5734504
5365,18939,5804001
5366,18940,5804628
5367,18941,5815090
5368,18942,5811890
5369,18944,5811945
5370,18945,5871010
5371,18947,5767367
5372,18948,5767371
5373,18949,5767373
5374,18950,5778933
5375,18951,5696855
5376,18953,5827845
5377,18954,13552
5378,18955,5725632
5379,18956,5895485
5380,18958,5659666
5381,18895,5659687
5382,18959,5659920
5383,18960,5660061
5384,18961,5882372
5385,18962,5863525
5386,18963,5866212
5387,18964,5750367
5388,18965,5793123
5389,18966,5659668
5390,18968,5659679
5391,18969,5900635
5392,18970,5765554
5393,18971,5898113
5394,18972,5898372
5395,18973,5898376
5396,18974,5859293
5397,18976,5809336
5398,18977,5811761
5399,18978,5811765
5400,18979,5859451
5401,18981,5869586
5402,18982,5903484
5403,18983,5687863
5404,18985,5657301
5405,18986,5802043
5406,18987,5802048
5407,18988,5735081
5408,18989,5846723
5409,18990,5823915
5410,18991,5708689
5411,18992,5811955
5412,18993,5808664
5413,18994,5878251
5414,18995,5650454
5415,18996,5650460
5416,18997,5892536
5417,18999,37002
5418,19001,5861961
5419,19002,5811774
5420,19004,5884350
5421,19006,5677436
5422,19007,5825991
5423,19008,5825993
5424,19010,5827456
5425,19011,5827457
5426,19012,5828300
5427,19013,5828304
5428,19014,5828717
5429,19016,5846101
5430,19017,5882403
5431,19018,5769886
5432,19019,5770016
5433,19020,5775257
5434,19021,5803978
5435,19022,5804383
5436,19023,5815156
5437,19024,5696858
5438,19025,5896429
5439,19026,5677622
5440,19027,5840414
5441,19028,5849920
5442,19029,5833106
5443,19030,5887589
5444,19032,5889487
5445,19033,5831821
5446,19034,5828613
5447,19035,5828611
5448,19036,5828298
5449,19037,5828208
5450,19038,5820532
5451,19039,5691971
5452,19040,5749227
5453,19041,5809166
5454,19042,5770025
5455,19043,5827645
5456,19044,5736355
5457,19045,5775873
5458,19046,5814733
5459,19047,5833121
5460,19048,24387
5461,19049,5891171
5462,19050,5861594
5463,19052,5896436
5464,19053,5772438
5465,19054,5832479
5466,19056,5852534
5467,19057,5855101
5468,19058,5712805
5469,19059,5706137
5470,19060,5748559
5471,19061,5857093
5472,19062,5862581
5473,19063,5734533
5474,19064,5736318
5475,19065,37628
5476,19066,5545294
5477,19067,5587780
5478,19068,5810670
5479,19069,5882351
5480,19070,5882719
5481,19072,5840413
5482,19074,5550172
5483,19075,5812488
5484,19076,5812495
5485,19077,5812922
5486,19078,5882404
5487,19079,5803965
5488,19080,5804045
5489,19082,5585182
5490,19084,8413
5491,19085,5770033
5492,19086,5670001
5493,19087,5854832
5494,19088,5738801
5495,19089,5866196
5496,19090,5867995
5497,19091,5871001
5498,19093,5871006
5499,19094,5893829
5500,19095,5753706
5501,19096,5542414
5502,19099,5876811
5503,19100,5893821
5504,19101,5773343
5505,19102,5812133
5506,19103,5823918
5507,19104,5876808
5508,19105,5650702
5509,19106,5700139
5510,19107,5650612
5511,19110,5724662
5512,19111,5724663
5513,19112,5797785
5514,19114,5676248
5515,19115,5831807
5516,19116,5848926
5517,19117,5753823
5518,19118,5766746
5519,19120,5770381
5520,19121,37042
5521,19123,5896464
5522,19124,24345
5523,19125,5770024
5524,19126,5910233
5525,19128,5854321
5526,19129,5857278
5527,19130,5689470
5528,19131,5837091
5529,19132,5837095
5530,19134,5679999
5531,19135,5558316
5532,19136,5811383
5533,19138,5811577
5534,19139,5811582
5535,19141,5811588
5536,19142,5811589
5537,19143,5894646
5538,19144,5786934
5539,19145,5894234
5540,19146,5867159
5541,19147,5529
5542,19148,5714057
5543,19149,5772287
5544,19150,5857342
5545,19151,5691775
5546,19152,5766390
5547,19153,5828224
5548,19154,5876812
5549,19155,5827481
5550,19156,5848911
5551,19157,5850517
5552,19158,5852538
5553,19160,5724635
5554,19161,5811695
5555,19162,5713017
5556,19163,5883291
5557,19164,5848916
5558,19165,5850511
5559,19166,5854886
5560,19167,5800304
5561,19169,5724669
5562,19170,5696904
5563,19171,5710587
5564,19172,5775878
5565,19173,5882576
5566,19174,5321
5567,19175,5910474
5568,19176,5724622
5569,19177,5866328
5570,19178,5739026
5571,19179,5741033
5572,19180,5817821
5573,19181,5838677
5574,19182,84902
5575,19183,5759174
5576,19184,5805752
5577,19185,5827635
5578,19187,5760351
5579,19188,5835171
5580,19189,5882400
5581,19190,5751397
5582,19191,5751401
5583,19192,5870865
5584,19195,5815058
5585,19196,5659907
5586,19197,5856945
5587,19198,5711684
5588,19199,5773076
5589,19201,5885423
5590,19202,5746397
5591,19203,5834434
5592,19204,5847729
5593,19205,5847744
5594,19206,5852648
5595,19207,5881742
5596,19208,5885764
5597,19209,5885768
5598,19210,5873654
5599,19211,5877734
5600,19212,5619862
5601,19215,5531
5602,19216,5901852
5603,19217,5854379
5604,19218,5690210
5605,19219,5650443
5606,19220,5710115
5607,19221,5649545
5608,19222,5801008
5609,19223,5801013
5610,19224,5839059
5611,19225,5839304
5612,19227,5845595
5613,19228,5866570
5614,19229,5904524
5615,19230,5901869
5616,19231,24676
5617,19232,5864602
5618,19233,5526085
5619,19214,5825187
5620,19234,5650145
5621,19235,5846755
5622,19236,5902020
5623,19237,5809247
5624,19238,5809317
5625,19239,5864629
5626,19240,5869459
5627,19241,5900345
5628,19242,5906113
5629,19243,5910557
5630,19244,5875673
5631,19245,5875674
5632,19246,5875675
5633,19247,5875676
5634,19248,5713016
5635,19249,5584842
5636,19250,5786550
5637,19251,5861611
5638,19252,5850501
5639,19253,5850500
5640,19254,5852043
5641,19255,3774
5642,19256,5850625
5643,19258,5902635
5644,19259,5910234
5645,19260,5884619
5646,19261,72400
5647,19262,5827987
5648,19263,5879288
5649,19264,5896509
5650,19265,5692469
5651,19266,5830500
5652,19268,5876999
5653,19269,5692262
5654,19270,5801983
5655,19271,5852392
5656,19272,5861287
5657,19273,5895910
5658,19275,5877494
5659,19276,5859024
5660,19277,5886421
5661,19278,5910472
5662,19279,5898240
5663,19280,5689725
5664,19281,5710314
5665,19282,5767370
5666,19283,5700028
5667,19284,5877896
5668,19286,5809895
5669,19287,5696152
5670,19288,5696174
5671,19289,5779810
5672,19290,5782137
5673,19291,5910179
5674,19292,5910188
5675,19294,5550158
5676,19295,5557734
5677,19296,5564988
5678,19297,5811366
5679,19298,5894637
5680,19299,5876805
5681,19301,5804725
5682,19302,33959
5683,19303,5645619
5684,19304,5809152
5685,19306,5736346
5686,19307,5896433
5687,19308,5842317
5688,19309,5689318
5689,19310,5691556
5690,19312,5819229
5691,19313,5857005
5692,19314,5805492
5693,19316,5814194
5694,19317,5809117
5695,19319,5801009
5696,19320,5810070
5697,19321,5909058
5698,19322,5861605
5699,19323,5869332
5700,19324,5539
5701,19325,5786622
5702,19326,5710654
5703,19328,5800320
5704,19329,34772
5705,19330,5694625
5706,19331,5724649
5707,19332,5891026
5708,19333,5812477
5709,19334,5812498
5710,19335,5852306
5711,19336,5772289
5712,19337,5857309
5713,19338,5645718
5714,19339,5862321
5715,19340,5877708
5716,19341,5877712
5717,19343,5877903
5718,19344,5877904
5719,19345,5877905
5720,19347,5877906
5721,19348,5878200
5722,19349,5878202
5723,19352,5878203
5724,19353,5861785
5725,19354,5676828
5726,19355,5809151
5727,19356,5712781
5728,19357,5745088
5729,19358,5836357
5730,19359,5866580
5731,19360,5727764
5732,19361,5727768
5733,19362,5736365
5734,19363,5836594
5735,19364,5836596
5736,19365,5836598
5737,19366,5840258
5738,19367,5700029
5739,19368,5804532
5740,19369,5856272
5741,19370,5882430
5742,19371,5710529
5743,19373,5877602
5744,19374,5677462
5745,19375,5690215
5746,19376,5691758
5747,19377,5733064
5748,19378,5751420
5749,19379,5851990
5750,19380,5815573
5751,19381,5902677
5752,19382,5902674
5753,19383,5903718
5754,19384,5910184
5755,19385,5841303
5756,19386,5849921
5757,19388,5903588
5758,19389,5665820
5759,19391,5884511
5760,19392,5679694
5761,19393,5680443
5762,19394,5692848
5763,19395,5693593
5764,19396,5811903
5765,19397,5826264
5766,19398,5697498
5767,19399,5678409
5768,19400,5812961
5769,19401,5910756
5770,19402,5910127
5771,19403,5910131
5772,19404,5596064
5773,19405,5757451
5774,19406,5757470
5775,19407,5849557
5776,19408,5896611
5777,19409,5900601
5778,19410,5856193
5779,19411,5676827
5780,19412,5815575
5781,19413,5862633
5782,19414,5696895
5783,19416,5660074
5784,19417,5901861
5785,19418,5677459
5786,19419,5677465
5787,19420,5683894
5788,19421,5695650
5789,19423,5677988
5790,19424,5818355
5791,19425,5871011
5792,19426,5465
5793,19427,5787905
5794,19428,5896435
5795,19429,5887689
5796,19430,5858571
5797,19431,5882358
5798,19432,5910231
5799,19434,5020
5800,19436,5708758
5801,19437,5690991
5802,19433,5690409
5803,19438,5691520
5804,19439,5692281
5805,19440,5692322
5806,19441,5650594
5807,19443,5746892
5808,19444,5980
5809,19445,33954
5810,19446,5788729
5811,19447,5812617
5812,19449,5867089
5813,19450,5751404
5814,19451,5816860
5815,19452,5732037
5816,19453,5826046
5817,19454,5851884
5818,19455,5866057
5819,19456,5895459
5820,19457,5862855
5821,19458,45523
5822,19459,45529
5823,19461,5506
5824,19463,5529473
5825,19464,5564050
5826,19465,5739947
5827,19466,5739949
5828,19467,5834982
5829,19468,5834992
5830,19469,5909984
5831,19470,5910452
5832,19471,5835151
5833,19472,5872978
5834,19473,5763438
5835,19474,5881870
5836,19475,5892797
5837,19476,5587768
5838,19477,5809270
5839,19478,5819391
5840,19480,5861767
5841,19481,8392
5842,19482,5852396
5843,19484,5900575
5844,19485,4713
5845,19486,5839302
5846,19487,5839306
5847,19488,5886546
5848,19489,5841307
5849,19490,5827468
5850,19491,5827484
5851,19493,5910451
5852,19495,5869086
5853,19496,5896782
5854,19497,5819586
5855,19498,5862898
5856,19499,5862153
5857,19500,5901862
5858,19501,5766792
5859,19502,5868597
5860,19505,5677218
5861,19506,5809554
5862,19507,5877107
5863,19508,5877109
5864,19509,5574064
5865,19510,5629198
5866,19511,5633148
5867,19512,5637151
5868,19515,5758509
5869,19516,5788524
5870,19517,5798751
5871,19518,5809298
5872,19519,5813058
5873,19520,59887
5874,19521,5867967
5875,19522,5724302
5876,19523,5736349
5877,19524,5809101
5878,19525,5830219
5879,19526,5836064
5880,19528,5900285
5881,19529,5845581
5882,19530,5845608
5883,19531,5910243
5884,19532,5843663
5885,19533,5910236
5886,19534,5809913
5887,19536,5816170
5888,19537,5816175
5889,19539,5847858
5890,19540,5847859
5891,19541,5852528
5892,19542,5854809
5893,19543,5865614
5894,19544,5885420
5895,19545,5900619
5896,19546,5900625
5897,19548,5901646
5898,19549,5901647
5899,19550,5901663
5900,19551,5836841
5901,19552,5845647
5902,19554,5910755
5903,19555,5812128
5904,19556,5901618
5905,19557,5798044
5906,19558,5713034
5907,19559,5753946
5908,19560,5617832
5909,19561,5908825
5910,19562,5909027
5911,19563,5909028
5912,19564,5909029
5913,19565,5862317
5914,19566,5910142
5915,19567,5774894
5916,19569,5796977
5917,19570,5801769
5918,19571,5801774
5919,19572,5811799
5920,19574,5867964
5921,19575,5838522
5922,19576,5823669
5923,19577,5769106
5924,19578,5890836
5925,19579,5890838
5926,19580,24592
5927,19581,5770380
5928,19582,5795993
5929,19583,5818354
5930,19584,5699218
5931,19585,5699219
5932,19586,5805496
5933,19587,5805503
5934,19588,5677375
5935,19589,5864317
5936,19590,4996
5937,19591,5682465
5938,19592,5888356
5939,19593,5889475
5940,19594,5895428
5941,19595,5738763
5942,19596,5784581
5943,19597,5787546
5944,19598,5780235
5945,19599,5782132
5946,19600,5782140
5947,19601,5869080
5948,19602,5600448
5949,19603,5735267
5950,19604,5811963
5951,19605,5811964
5952,19606,5817162
5953,19607,5879287
5954,19608,5678115
5955,19609,5867040
5956,19610,5677460
5957,19611,5677466
5958,19612,5697545
5959,19613,5848409
5960,19614,5877094
5961,19615,5896454
5962,19616,5900594
5963,19618,5836481
5964,19619,5836482
5965,19620,5836483
5966,19621,5865935
5967,19624,5828234
5968,19625,5898368
5969,19626,5739032
5970,19627,5739058
5971,19628,5739059
5972,19629,5739123
5973,19630,5650019
5974,19631,5809864
5975,19634,5848199
5976,19635,5870077
5977,19636,5677624
5978,19637,5692825
5979,19638,5828297
5980,19639,5814532
5981,19640,5813473
5982,19641,5828029
5983,19642,5729111
5984,19644,5877560
5985,19645,5772285
5986,19647,5910166
5987,19648,5797168
5988,19649,5826549
5989,19650,5826556
5990,19651,5831837
5991,19652,5831839
5992,19653,5772452
5993,19654,5603418
5994,19655,5723509
5995,19656,11703
5996,19657,5840243
5997,19658,5786833
5998,19659,5809908
5999,19660,5823774
6000,19661,5854819
6001,19662,5692320
6002,19663,5698606
6003,19664,5690236
6004,19665,5774872
6005,19666,5797965
6006,19667,5804168
6007,19668,5813065
6008,19670,5813483
6009,19671,5854831
6010,19672,5859413
6011,19673,5867963
6012,19674,5870667
6013,19675,5893837
6014,19676,5596080
6015,19677,5804729
6016,19678,5816868
6017,19679,5714061
6018,19680,5787953
6019,19681,5828679
6020,19682,5812941
6021,19683,5812945
6022,19685,5842760
6023,19686,5723261
6024,19688,5723262
6025,19690,5832473
6026,19691,5832476
6027,19692,5840038
6028,19693,5896445
6029,19694,5896447
6030,19695,5896451
6031,19696,5896455
6032,19697,5896459
6033,19698,5896468
6034,19699,5897980
6035,19700,5900277
6036,19701,5900278
6037,19702,5902688
6038,19703,5846275
6039,19704,5846279
6040,19705,5846283
6041,19706,5910555
6042,19707,5910559
6043,19708,5767379
6044,19709,5685670
6045,19710,5854817
6046,19711,5855308
6047,19712,5855311
6048,19713,5805747
6049,19714,5853445
6050,19715,5772311
6051,19716,5814053
6052,19717,5727509
6053,19718,5784107
6054,19719,5828206
6055,19720,5850528
6056,19721,5868787
6057,19722,24390
6058,19723,5868789
6059,19724,24595
6060,19725,5837469
6061,19726,5891155
6062,19727,5867970
6063,19729,5870161
6064,19730,5891369
6065,19731,5836077
6066,19732,5836078
6067,19733,5711150
6068,19735,5700686
6069,19736,5856269
6070,19737,5904534
6071,19738,5904535
6072,19739,6225
6073,19740,5844231
6074,19741,5854828
6075,19742,5855030
6076,19743,5889469
6077,19745,5891170
6078,19746,5859373
6079,19748,5751432
6080,19749,5852024
6081,19750,5692090
6082,19751,5758522
6083,19753,5851307
6084,19754,5696177
6085,19755,5885422
6086,19756,5827622
6087,19758,5827638
6088,19759,5700072
6089,19760,5900458
6090,19761,5770325
6091,19762,5809266
6092,19764,5848414
6093,19765,5870820
6094,19768,5877095
6095,19769,5877104
6096,19770,5769361
6097,19771,5869568
6098,19772,5633129
6099,19773,5748918
6100,19774,5814728
6101,19776,5834742
6102,19777,5834752
6103,19779,5834503
6104,19780,5816168
6105,19781,5816176
6106,19782,5816179
6107,19783,5854823
6108,19784,5854824
6109,19785,5854825
6110,19786,5854826
6111,19787,5854829
6112,19789,5700688
6113,19790,5700696
6114,19792,5707958
6115,19793,5748921
6116,19794,5848426
6117,19795,5467
6118,19796,5772286
6119,19797,5772288
6120,19798,5772291
6121,19799,5772468
6122,19800,5809876
6123,19801,5809909
6124,19802,5850628
6125,19803,5854818
6126,19804,5706307
6127,19805,5706766
6128,19806,5842712
6129,19807,5883343
6130,19808,5772471
6131,19809,5809884
6132,19810,5869072
6133,19811,5809914
6134,19812,5867959
6135,19813,5827614
6136,19814,15179
6137,19815,15191
6138,19816,5749213
6139,19817,5881436
6140,19819,5910762
6141,19820,5683382
6142,19822,5827940
6143,19823,31611
6144,19825,5847746
6145,19826,10877
6146,19827,5735219
6147,19828,5867151
6148,19829,5837081
6149,19831,5840032
6150,19832,5861763
6151,19833,5677623
6152,19834,5685399
6153,19835,5846597
6154,19836,5859023
6155,19837,5859452
6156,19838,5894649
6157,19839,5773611
6158,19841,5830270
6159,19842,5676037
6160,19843,5862641
6161,19844,5862643
6162,19845,5862644
6163,19846,5862154
6164,19847,5823298
6165,19848,5839236
6166,19849,5856942
6167,19851,5813063
6168,19852,5811940
6169,19853,5889468
6170,19854,5911004
6171,19855,5838092
6172,19857,5838116
6173,19858,5838118
6174,19859,5891362
6175,19860,5797791
6176,19861,5811951
6177,19862,5830545
6178,19863,5837471
6179,19864,5857343
6180,19865,5685402
6181,19866,5850516
6182,19867,5909001
6183,19868,5909048
6184,19869,5909067
6185,19870,5909068
6186,19875,5329
6187,19876,5882396
6188,19879,5888093
6189,19880,5724612
6190,19881,5901860
6191,19883,5910760
6192,19884,5809887
6193,19885,5814956
6194,19886,5845648
6195,19887,5910149
6196,19888,5869551
6197,19889,5869552
6198,19890,5869553
6199,19891,5869555
6200,19892,5678036
6201,19894,5868460
6202,19895,5836074
6203,19896,5885139
6204,19897,5795842
6205,19898,5734490
6206,19899,5734506
6207,19901,5734540
6208,19902,5734571
6209,19903,5736193
6210,19904,5851614
6211,19906,5851615
6212,19908,5677358
6213,19909,5910145
6214,19910,5723519
6215,19911,5798037
6216,19913,5798050
6217,19914,5862124
6218,19915,5862570
6219,19916,5809220
6220,19917,5809311
6221,19918,5809312
6222,19920,5713015
6223,19921,5881606
6224,19922,5870079
6225,19924,5837607
6226,19926,5851312
6227,19927,5890941
6228,19928,7891
6229,19929,5911001
6230,19930,5911003
6231,19932,5649548
6232,19933,5767376
6233,19934,5815789
6234,19935,5826567
6235,19936,5904510
6236,19937,5910998
6237,19938,5889608
6238,19939,5830267
6239,19940,5898371
6240,19942,5854820
6241,19943,5910147
6242,19944,5864910
6243,19945,5829041
6244,19946,5873081
6245,19948,5564074
6246,19949,5787945
6247,19950,5797963
6248,19951,5797966
6249,19952,5801760
6250,19953,5587640
6251,19954,5772302
6252,19955,5867965
6253,19956,4620
6254,19957,5891380
6255,19959,5803465
6256,19958,5809883
6257,19960,5852386
6258,19961,5910430
6259,19962,5725888
6260,19963,40098
6261,19964,4942
6262,19965,5567760
6263,19966,5873066
6264,19967,5846438
6265,19968,5846442
6266,19969,5587742
6267,19970,5691951
6268,19971,5694153
6269,19972,5855150
6270,19973,5855484
6271,19974,5809099
6272,19975,5809102
6273,19976,5812117
6274,19977,5752161
6275,19978,5751176
6276,19979,5751183
6277,19980,5751406
6278,19981,5751435
6279,19982,5756175
6280,19983,5756273
6281,19984,5851993
6282,19985,5852004
6283,19986,5696330
6284,19988,5739000
6285,19989,5822645
6286,19990,5688694
6287,19992,5807878
6288,19993,5910162
6289,19994,5787186
6290,19996,5821224
6291,19997,5850298
6292,19998,5850299
6293,19999,5850303
6294,20000,5850304
6295,20002,5852521
6296,20003,5858586
6297,20004,5877178
6298,20005,5907059
6299,20006,5907061
6300,20007,5830622
6301,20008,5849717
6302,20009,5867118
6303,20010,5824186
6304,20011,5772434
6305,20012,5772476
6306,20013,5611614
6307,20014,5809899
6308,20015,5885416
6309,20016,5885419
6310,20017,5809240
6311,20018,5692608
6312,20019,5838091
6313,20020,5814592
6314,20021,5744365
6315,20022,5770049
6316,20023,5839238
6317,20024,5769901
6318,20025,5769925
6319,20026,5769926
6320,20027,5769931
6321,20028,5770017
6322,20029,5770036
6323,20030,5770037
6324,20031,5770038
6325,20032,5770047
6326,20033,5866209
6327,20034,5836549
6328,20035,5840374
6329,20036,5858352
6330,20037,5863917
6331,20038,5885588
6332,20040,5881438
6333,20041,5881605
6334,20042,5894296
6335,20043,5894298
6336,20044,5817781
6337,20045,5817784
6338,20046,5817785
6339,20047,5817786
6340,20048,5817787
6341,20049,5891021
6342,20050,5891022
6343,20051,5891024
6344,20053,5891025
6345,20054,5882431
6346,20055,5882434
6347,20056,5911002
6348,20057,5836550
6349,20058,5837462
6350,20059,5854579
6351,20060,5738812
6352,20061,5738813
6353,20062,5751417
6354,20064,5854841
6355,20066,5877386
6356,20067,5739361
6357,20068,5637156
6358,20069,5854901
6359,20070,5878174
6360,20071,5659908
6361,20072,5662277
6362,20073,5697538
6363,20074,5870640
6364,20075,5878884
6365,20076,5856766
6366,20078,5856768
6367,20079,5910205
6368,20080,5870286
6369,20081,5597378
6370,20082,5805750
6371,20083,5837085
6372,20084,5808543
6373,20085,5854840
6374,20086,5823937
6375,20087,5563536
6376,20088,5679447
6377,20089,5838090
6378,20090,5838497
6379,20091,5838518
6380,20092,5869632
6381,20093,5870204
6382,20094,5691770
6383,20095,5784104
6384,20096,6501
6385,20098,5794153
6386,20099,5811830
6387,20100,5900644
6388,20101,5862947
6389,20102,5788522
6390,20103,5727523
6391,20104,5847252
6392,20105,5901660
6393,20106,5900632
6394,20107,5848427
6395,20108,5854347
6396,20109,5797971
6397,20112,5732029
6398,20114,5810405
6399,20115,5574046
6400,20116,5722987
6401,20117,5723505
6402,20118,5723508
6403,20119,5773319
6404,20120,5857266
6405,20121,5857267
6406,20122,5857276
6407,20123,5683900
6408,20124,5796980
6409,20126,5801771
6410,20127,5736310
6411,20128,5814949
6412,20129,5852985
6413,20130,5900656
6414,20131,5859439
6415,20132,5714059
6416,20133,5684581
6417,20134,5733778
6418,20135,5809907
6419,20136,5837087
6420,20137,5878911
6421,20138,5878912
6422,20139,5878913
6423,20140,5878915
6424,20141,5690779
6425,20142,5786770
6426,20143,5803967
6427,20144,6210
6428,20145,5910232
6429,20146,5801481
6430,20147,5877383
6431,20148,5877379
6432,20149,5877378
6433,20150,5877377
6434,20152,5877376
6435,20153,5877375
6436,20154,5677417
6437,20155,5910453
6438,20156,5809115
6439,20157,5878743
6440,20158,5883088
6441,20159,5684914
6442,20161,5772435
6443,20162,5827623
6444,20163,5812484
6445,20164,5881724
6446,20165,5783323
6447,20166,5877110
6448,20167,5882357
6449,20168,5706113
6450,20169,5706416
6451,20170,5706760
6452,20171,5706774
6453,20172,5714040
6454,20173,5714066
6455,20174,5733065
6456,20175,5776883
6457,20176,5776887
6458,20178,5801017
6459,20179,5842711
6460,20180,5894250
6461,20181,5803502
6462,20182,5573510
6463,20186,5864871
6464,20187,5864872
6465,20188,5864880
6466,20189,5769756
6467,20190,5809294
6468,20193,5696856
6469,20194,5696863
6470,20195,5837169
6471,20196,5805506
6472,20197,5774956
6473,20198,5796696
6474,20199,5812568
6475,20200,5848415
6476,20202,5850626
6477,20203,5862296
6478,20204,5776146
6479,20205,5837082
6480,20206,5690225
6481,20207,5838084
6482,20208,5895421
6483,20209,5895422
6484,20210,5676803
6485,20211,5862238
6486,20212,5879289
6487,20213,5560760
6488,20215,5842876
6489,20216,5844342
6490,20217,5850378
6491,20218,5910171
6492,20219,5837291
6493,20220,5906099
6494,20221,5753489
6495,20222,7705
6496,20223,5838508
6497,20224,5857849
6498,20225,5857869
6499,20226,5870459
6500,20227,5752753
6501,20228,5689
6502,20229,5907079
6503,20230,8389
6504,20232,5773217
6505,20233,5772460
6506,20235,5797884
6507,20236,5759348
6508,20237,24330
6509,20238,5597086
6510,20239,5597088
6511,20240,5797800
6512,20241,5877610
6513,20242,5857014
6514,20243,5827629
6515,20245,40878
6516,20246,40883
6517,20247,5760349
6518,20248,5858964
6519,20249,5697502
6520,20250,5864625
6521,20251,5901620
6522,20252,5878742
6523,20253,5834168
6524,20255,5802046
6525,20256,5861963
6526,20257,5690235
6527,20258,5713115
6528,20259,5772477
6529,20260,5780236
6530,20261,5819004
6531,20262,5817775
6532,20263,5843073
6533,20265,4894
6534,20266,5699798
6535,20267,5760764
6536,20268,5760784
6537,20269,5773311
6538,20270,5893068
6539,20271,5685363
6540,20272,5685383
6541,20273,5819585
6542,20274,5737389
6543,20275,6222
6544,20276,5888085
6545,20277,5910764
6546,20278,5824177
6547,20279,5810174
6548,20280,5678037
6549,20282,5831816
6550,20283,5906121
6551,20284,5767375
6552,20285,5773364
6553,20286,5853236
6554,20287,5857275
6555,20288,5678314
6556,20289,5683896
